date,symptom,n
2019-01-22,s29,1014
2019-01-22,s30,570
2019-01-22,s31,0
2019-01-22,s32,0
2019-01-22,s33,0
2019-01-22,s34,0
2019-01-22,s35,0
2019-01-22,s36,103
2019-01-22,s37,47
2019-01-22,s38,0
2019-01-22,s39,5
2019-01-22,s40,1
2019-01-22,s41,0
2019-01-22,s42,58
2019-01-22,s43,3
2019-01-22,s44,1
2019-01-22,s45,7
2019-01-22,s46,0
2019-01-22,s47,0
2019-01-22,s48,0
2019-01-22,s49,222
2019-01-22,s50,0
2019-01-22,s51,0
2019-01-22,s52,0
2019-01-22,s53,0
2019-01-22,s54,0
2019-01-22,s55,263
2019-01-22,s56,420
2019-01-23,s01,0
2019-01-23,s02,0
2019-01-23,s03,0
2019-01-23,s04,0
2019-01-23,s05,26
2019-01-23,s06,1233
2019-01-23,s07,6
2019-01-23,s08,0
2019-01-23,s10,6
2019-01-23,s11,1000
2019-01-23,s12,10
2019-01-23,s13,0
2019-01-23,s14,230
2019-01-23,s15,1
2019-01-23,s16,0
2019-01-23,s17,4
2019-01-23,s19,0
2019-01-23,s20,14
2019-01-23,s21,4724
2019-01-23,s22,339
2019-01-23,s23,357
2019-01-23,s24,258
2019-01-23,s25,0
2019-01-23,s26,0
2019-01-23,s27,0
2019-01-23,s28,353
2019-01-23,s29,1000
2019-01-23,s30,524
2019-01-23,s31,0
2019-01-23,s32,1
2019-01-23,s33,0
2019-01-23,s34,0
2019-01-23,s35,0
2019-01-23,s36,115
2019-01-23,s37,44
2019-01-23,s38,0
2019-01-23,s39,3
2019-01-23,s40,0
2019-01-23,s41,0
2019-01-23,s42,54
2019-01-23,s43,4
2019-01-23,s44,0
2019-01-23,s45,6
2019-01-23,s46,0
2019-01-23,s47,0
2019-01-23,s48,0
2019-01-23,s49,188
2019-01-23,s50,0
2019-01-23,s51,0
2019-01-23,s52,0
2019-01-23,s53,0
2019-01-23,s54,0
2019-01-23,s55,294
2019-01-23,s56,355
2019-01-24,s01,0
2019-01-24,s02,0
2019-01-24,s03,1
2019-01-24,s04,0
2019-01-24,s05,35
2019-01-24,s06,1026
2019-01-24,s07,12
2019-01-24,s08,0
2019-01-24,s10,1
2019-01-24,s11,997
2019-01-24,s12,11
2019-01-24,s13,1
2019-01-24,s14,202
2019-01-24,s15,1
2019-01-24,s16,0
2019-01-24,s17,3
2019-01-24,s19,0
2019-01-24,s20,11
2019-01-24,s21,4673
2019-01-24,s22,341
2019-01-24,s23,348
2019-01-24,s24,272
2019-01-24,s25,0
2019-01-24,s26,0
2019-01-24,s27,0
2019-01-24,s28,313
2019-01-24,s29,999
2019-01-24,s30,527
2019-01-24,s31,0
2019-01-24,s32,2
2019-01-24,s33,1
2019-01-24,s34,0
2019-01-24,s35,0
2019-01-24,s36,85
2019-01-24,s37,36
2019-01-24,s38,0
2019-01-24,s39,4
2019-01-24,s40,0
2019-01-24,s41,0
2019-01-24,s42,39
2019-01-24,s43,4
2019-01-24,s44,0
2019-01-24,s45,10
2019-01-24,s46,0
2019-01-24,s47,0
2019-01-24,s48,0
2019-01-24,s49,206
2019-01-24,s50,0
2019-01-24,s51,0
2019-01-24,s52,0
2019-01-24,s53,0
2019-01-24,s54,0
2019-01-24,s55,301
2019-01-24,s56,394
2019-01-25,s01,0
2019-01-25,s02,0
2019-01-25,s03,0
2019-01-25,s04,0
2019-01-25,s05,46
2019-01-25,s06,872
2019-01-25,s07,9
2019-01-25,s08,0
2019-01-25,s10,5
2019-01-25,s11,1016
2019-01-25,s12,6
2019-01-25,s13,0
2019-01-25,s14,167
2019-01-25,s15,1
2019-01-25,s16,0
2019-01-25,s17,0
2019-01-25,s19,0
2019-01-25,s20,9
2019-01-25,s21,4368
2019-01-25,s22,350
2019-01-25,s23,340
2019-01-25,s24,261
2019-01-25,s25,0
2019-01-25,s26,0
2019-01-25,s27,0
2019-01-25,s28,313
2019-01-25,s29,1013
2019-01-25,s30,482
2019-01-25,s31,0
2019-01-25,s32,2
2019-01-25,s33,0
2019-01-25,s34,0
2019-01-25,s35,0
2019-01-25,s36,109
2019-01-25,s37,35
2019-01-25,s38,1
2019-01-25,s39,0
2019-01-25,s40,0
2019-01-25,s41,1
2019-01-25,s42,61
2019-01-25,s43,1
2019-01-25,s44,0
2019-01-25,s45,9
2019-01-25,s46,0
2019-01-25,s47,0
2019-01-25,s48,0
2019-01-25,s49,367
2019-01-25,s50,0
2019-01-25,s51,0
2019-01-25,s52,0
2019-01-25,s53,0
2019-01-25,s54,0
2019-01-25,s55,224
2019-01-25,s56,337
2019-01-26,s01,0
2019-01-26,s02,0
2019-01-26,s03,0
2019-01-26,s04,0
2019-01-26,s05,32
2019-01-26,s06,769
2019-01-26,s07,5
2019-01-26,s08,0
2019-01-26,s10,2
2019-01-26,s11,957
2019-01-26,s12,4
2019-01-26,s13,0
2019-01-26,s14,173
2019-01-26,s15,1
2019-01-26,s16,0
2019-01-26,s17,1
2019-01-26,s19,0
2019-01-26,s20,6
2019-01-26,s21,4213
2019-01-26,s22,282
2019-01-26,s23,280
2019-01-26,s24,244
2019-01-26,s25,0
2019-01-26,s26,0
2019-01-26,s27,0
2019-01-26,s28,298
2019-01-26,s29,956
2019-01-26,s30,400
2019-01-26,s31,0
2019-01-26,s32,0
2019-01-26,s33,0
2019-01-26,s34,0
2019-01-26,s35,0
2019-01-26,s36,102
2019-01-26,s37,28
2019-01-26,s38,0
2019-01-26,s39,1
2019-01-26,s40,0
2019-01-26,s41,0
2019-01-26,s42,38
2019-01-26,s43,2
2019-01-26,s44,0
2019-01-26,s45,9
2019-01-26,s46,0
2019-01-26,s47,0
2019-01-26,s48,0
2019-01-26,s49,204
2019-01-26,s50,0
2019-01-26,s51,0
2019-01-26,s52,0
2019-01-26,s53,0
2019-01-26,s54,0
2019-01-26,s55,188
2019-01-26,s56,356
2019-01-27,s01,0
2019-01-27,s02,0
2019-01-27,s03,0
2019-01-27,s04,0
2019-01-27,s05,38
2019-01-27,s06,893
2019-01-27,s07,7
2019-01-27,s08,0
2019-01-27,s10,1
2019-01-27,s11,885
2019-01-27,s12,3
2019-01-27,s13,0
2019-01-27,s14,168
2019-01-27,s15,2
2019-01-27,s16,0
2019-01-27,s17,4
2019-01-27,s19,0
2019-01-27,s20,5
2019-01-27,s21,4630
2019-01-27,s22,271
2019-01-27,s23,325
2019-01-27,s24,254
2019-01-27,s25,0
2019-01-27,s26,0
2019-01-27,s27,0
2019-01-27,s28,310
2019-01-27,s29,885
2019-01-27,s30,384
2019-01-27,s31,0
2019-01-27,s32,0
2019-01-27,s33,2
2019-01-27,s34,0
2019-01-27,s35,1
2019-01-27,s36,102
2019-01-27,s37,36
2019-01-27,s38,0
2019-01-27,s39,3
2019-01-27,s40,0
2019-01-27,s41,0
2019-01-27,s42,34
2019-01-27,s43,2
2019-01-27,s44,0
2019-01-27,s45,6
2019-01-27,s46,0
2019-01-27,s47,0
2019-01-27,s48,0
2019-01-27,s49,175
2019-01-27,s50,1
2019-01-27,s51,0
2019-01-27,s52,0
2019-01-27,s53,0
2019-01-27,s54,0
2019-01-27,s55,209
2019-01-27,s56,396
2019-01-28,s01,0
2019-01-28,s02,0
2019-01-28,s03,0
2019-01-28,s04,0
2019-01-28,s05,35
2019-01-28,s06,1002
2019-01-28,s07,6
2019-01-28,s08,0
2019-01-28,s10,0
2019-01-28,s11,1088
2019-01-28,s12,7
2019-01-28,s13,0
2019-01-28,s14,207
2019-01-28,s15,2
2019-01-28,s16,2
2019-01-28,s17,3
2019-01-28,s19,0
2019-01-28,s20,10
2019-01-28,s21,5014
2019-01-28,s22,428
2019-01-28,s23,450
2019-01-28,s24,318
2019-01-28,s25,0
2019-01-28,s26,0
2019-01-28,s27,0
2019-01-28,s28,378
2019-01-28,s29,1089
2019-01-28,s30,572
2019-01-28,s31,0
2019-01-28,s32,0
2019-01-28,s33,0
2019-01-28,s34,0
2019-01-28,s35,1
2019-01-28,s36,112
2019-01-28,s37,41
2019-01-28,s38,0
2019-01-28,s39,4
2019-01-28,s40,0
2019-01-28,s41,0
2019-01-28,s42,60
2019-01-28,s43,4
2019-01-28,s44,0
2019-01-28,s45,16
2019-01-28,s46,0
2019-01-28,s47,0
2019-01-28,s48,0
2019-01-28,s49,220
2019-01-28,s50,0
2019-01-28,s51,0
2019-01-28,s52,0
2019-01-28,s53,0
2019-01-28,s54,1
2019-01-28,s55,273
2019-01-28,s56,429
2019-01-29,s01,0
2019-01-29,s02,0
2019-01-29,s03,0
2019-01-29,s04,0
2019-01-29,s05,33
2019-01-29,s06,753
2019-01-29,s07,7
2019-01-29,s08,1
2019-01-29,s10,2
2019-01-29,s11,1165
2019-01-29,s12,7
2019-01-29,s13,0
2019-01-29,s14,165
2019-01-29,s15,3
2019-01-29,s16,0
2019-01-29,s17,3
2019-01-29,s19,0
2019-01-29,s20,11
2019-01-29,s21,3609
2019-01-29,s22,380
2019-01-29,s23,374
2019-01-29,s24,265
2019-01-29,s25,0
2019-01-29,s26,0
2019-01-29,s27,0
2019-01-29,s28,393
2019-01-29,s29,1165
2019-01-29,s30,596
2019-01-29,s31,0
2019-01-29,s32,0
2019-01-29,s33,10
2019-01-29,s34,0
2019-01-29,s35,0
2019-01-29,s36,104
2019-01-29,s37,29
2019-01-29,s38,0
2019-01-29,s39,3
2019-01-29,s40,0
2019-01-29,s41,0
2019-01-29,s42,46
2019-01-29,s43,4
2019-01-29,s44,0
2019-01-29,s45,12
2019-01-29,s46,2
2019-01-29,s47,1
2019-01-29,s48,0
2019-01-29,s49,229
2019-01-29,s50,1
2019-01-29,s51,0
2019-01-29,s52,0
2019-01-29,s53,1
2019-01-29,s54,0
2019-01-29,s55,279
2019-01-29,s56,376
2019-01-30,s01,0
2019-01-30,s02,0
2019-01-30,s03,0
2019-01-30,s04,0
2019-01-30,s05,36
2019-01-30,s06,0
2019-01-30,s07,14
2019-01-30,s08,0
2019-01-30,s10,4
2019-01-30,s11,1292
2019-01-30,s12,5
2019-01-30,s13,2
2019-01-30,s14,181
2019-01-30,s15,3
2019-01-30,s16,0
2019-01-30,s17,0
2019-01-30,s19,0
2019-01-30,s20,13
2019-01-30,s21,0
2019-01-30,s22,0
2019-01-30,s23,335
2019-01-30,s24,272
2019-01-30,s25,0
2019-01-30,s26,0
2019-01-30,s27,0
2019-01-30,s28,410
2019-01-30,s29,1291
2019-01-30,s30,565
2019-01-30,s31,0
2019-01-30,s32,1
2019-01-30,s33,15
2019-01-30,s34,0
2019-01-30,s35,0
2019-01-30,s36,123
2019-01-30,s37,0
2019-01-30,s38,0
2019-01-30,s39,1
2019-01-30,s40,0
2019-01-30,s41,0
2019-01-30,s42,55
2019-01-30,s43,4
2019-01-30,s44,0
2019-01-30,s45,7
2019-01-30,s46,0
2019-01-30,s47,0
2019-01-30,s48,0
2019-01-30,s49,252
2019-01-30,s50,1
2019-01-30,s51,0
2019-01-30,s52,0
2019-01-30,s53,0
2019-01-30,s54,0
2019-01-30,s55,236
2019-01-30,s56,407
2019-01-31,s01,0
2019-01-31,s02,0
2019-01-31,s03,0
2019-01-31,s04,0
2019-01-31,s05,24
2019-01-31,s06,228
2019-01-31,s07,9
2019-01-31,s08,0
2019-01-31,s10,0
2019-01-31,s11,1073
2019-01-31,s12,8
2019-01-31,s13,0
2019-01-31,s14,201
2019-01-31,s15,5
2019-01-31,s16,0
2019-01-31,s17,3
2019-01-31,s19,0
2019-01-31,s20,9
2019-01-31,s21,952
2019-01-31,s22,0
2019-01-31,s23,319
2019-01-31,s24,245
2019-01-31,s25,0
2019-01-31,s26,0
2019-01-31,s27,0
2019-01-31,s28,393
2019-01-31,s29,1075
2019-01-31,s30,577
2019-01-31,s31,0
2019-01-31,s32,1
2019-01-31,s33,1
2019-01-31,s34,0
2019-01-31,s35,0
2019-01-31,s36,114
2019-01-31,s37,4
2019-01-31,s38,0
2019-01-31,s39,3
2019-01-31,s40,0
2019-01-31,s41,1
2019-01-31,s42,66
2019-01-31,s43,3
2019-01-31,s44,0
2019-01-31,s45,22
2019-01-31,s46,0
2019-01-31,s47,0
2019-01-31,s48,0
2019-01-31,s49,211
2019-01-31,s50,0
2019-01-31,s51,0
2019-01-31,s52,0
2019-01-31,s53,0
2019-01-31,s54,0
2019-01-31,s55,235
2019-01-31,s56,423
2019-02-01,s01,0
2019-02-01,s02,0
2019-02-01,s03,0
2019-02-01,s04,0
2019-02-01,s05,33
2019-02-01,s06,966
2019-02-01,s07,4
2019-02-01,s08,0
2019-02-01,s10,2
2019-02-01,s11,1018
2019-02-01,s12,7
2019-02-01,s13,0
2019-02-01,s14,175
2019-02-01,s15,2
2019-02-01,s16,0
2019-02-01,s17,1
2019-02-01,s19,0
2019-02-01,s20,9
2019-02-01,s21,4317
2019-02-01,s22,0
2019-02-01,s23,304
2019-02-01,s24,212
2019-02-01,s25,0
2019-02-01,s26,0
2019-02-01,s27,0
2019-02-01,s28,311
2019-02-01,s29,1022
2019-02-01,s30,546
2019-02-01,s31,0
2019-02-01,s32,1
2019-02-01,s33,2
2019-02-01,s34,0
2019-02-01,s35,0
2019-02-01,s36,106
2019-02-01,s37,37
2019-02-01,s38,0
2019-02-01,s39,2
2019-02-01,s40,0
2019-02-01,s41,0
2019-02-01,s42,51
2019-02-01,s43,1
2019-02-01,s44,0
2019-02-01,s45,12
2019-02-01,s46,0
2019-02-01,s47,0
2019-02-01,s48,0
2019-02-01,s49,208
2019-02-01,s50,0
2019-02-01,s51,0
2019-02-01,s52,0
2019-02-01,s53,0
2019-02-01,s54,0
2019-02-01,s55,198
2019-02-01,s56,343
2019-02-02,s01,0
2019-02-02,s02,1
2019-02-02,s03,0
2019-02-02,s04,0
2019-02-02,s05,35
2019-02-02,s06,855
2019-02-02,s07,2
2019-02-02,s08,0
2019-02-02,s10,0
2019-02-02,s11,821
2019-02-02,s12,2
2019-02-02,s13,0
2019-02-02,s14,157
2019-02-02,s15,1
2019-02-02,s16,0
2019-02-02,s17,1
2019-02-02,s19,0
2019-02-02,s20,11
2019-02-02,s21,4141
2019-02-02,s22,0
2019-02-02,s23,259
2019-02-02,s24,161
2019-02-02,s25,0
2019-02-02,s26,0
2019-02-02,s27,0
2019-02-02,s28,281
2019-02-02,s29,821
2019-02-02,s30,372
2019-02-02,s31,0
2019-02-02,s32,0
2019-02-02,s33,2
2019-02-02,s34,0
2019-02-02,s35,3
2019-02-02,s36,72
2019-02-02,s37,82
2019-02-02,s38,0
2019-02-02,s39,1
2019-02-02,s40,0
2019-02-02,s41,0
2019-02-02,s42,52
2019-02-02,s43,4
2019-02-02,s44,0
2019-02-02,s45,13
2019-02-02,s46,0
2019-02-02,s47,0
2019-02-02,s48,0
2019-02-02,s49,160
2019-02-02,s50,0
2019-02-02,s51,0
2019-02-02,s52,0
2019-02-02,s53,0
2019-02-02,s54,0
2019-02-02,s55,180
2019-02-02,s56,563
2019-02-03,s01,0
2019-02-03,s02,0
2019-02-03,s03,0
2019-02-03,s04,0
2019-02-03,s05,29
2019-02-03,s06,840
2019-02-03,s07,5
2019-02-03,s08,1
2019-02-03,s10,1
2019-02-03,s11,962
2019-02-03,s12,2
2019-02-03,s13,0
2019-02-03,s14,171
2019-02-03,s15,0
2019-02-03,s16,0
2019-02-03,s17,4
2019-02-03,s19,0
2019-02-03,s20,6
2019-02-03,s21,4261
2019-02-03,s22,0
2019-02-03,s23,335
2019-02-03,s24,243
2019-02-03,s25,0
2019-02-03,s26,0
2019-02-03,s27,0
2019-02-03,s28,303
2019-02-03,s29,961
2019-02-03,s30,450
2019-02-03,s31,0
2019-02-03,s32,2
2019-02-03,s33,1
2019-02-03,s34,0
2019-02-03,s35,1
2019-02-03,s36,119
2019-02-03,s37,82
2019-02-03,s38,0
2019-02-03,s39,2
2019-02-03,s40,0
2019-02-03,s41,0
2019-02-03,s42,37
2019-02-03,s43,2
2019-02-03,s44,0
2019-02-03,s45,8
2019-02-03,s46,0
2019-02-03,s47,0
2019-02-03,s48,0
2019-02-03,s49,180
2019-02-03,s50,0
2019-02-03,s51,0
2019-02-03,s52,0
2019-02-03,s53,0
2019-02-03,s54,0
2019-02-03,s55,227
2019-02-03,s56,502
2019-02-04,s01,0
2019-02-04,s02,0
2019-02-04,s03,1
2019-02-04,s04,0
2019-02-04,s05,45
2019-02-04,s06,889
2019-02-04,s07,11
2019-02-04,s08,0
2019-02-04,s10,1
2019-02-04,s11,1653
2019-02-04,s12,6
2019-02-04,s13,0
2019-02-04,s14,182
2019-02-04,s15,2
2019-02-04,s16,0
2019-02-04,s17,3
2019-02-04,s19,0
2019-02-04,s20,9
2019-02-04,s21,4875
2019-02-04,s22,0
2019-02-04,s23,482
2019-02-04,s24,317
2019-02-04,s25,0
2019-02-04,s26,1
2019-02-04,s27,0
2019-02-04,s28,365
2019-02-04,s29,1652
2019-02-04,s30,758
2019-02-04,s31,0
2019-02-04,s32,1
2019-02-04,s33,1
2019-02-04,s34,0
2019-02-04,s35,0
2019-02-04,s36,141
2019-02-04,s37,33
2019-02-04,s38,0
2019-02-04,s39,3
2019-02-04,s40,0
2019-02-04,s41,1
2019-02-04,s42,48
2019-02-04,s43,4
2019-02-04,s44,0
2019-02-04,s45,15
2019-02-04,s46,0
2019-02-04,s47,0
2019-02-04,s48,0
2019-02-04,s49,354
2019-02-04,s50,0
2019-02-04,s51,0
2019-02-04,s52,0
2019-02-04,s53,0
2019-02-04,s54,0
2019-02-04,s55,299
2019-02-04,s56,377
2019-02-05,s01,0
2019-02-05,s02,0
2019-02-05,s03,1
2019-02-05,s04,1
2019-02-05,s05,37
2019-02-05,s06,875
2019-02-05,s07,8
2019-02-05,s08,0
2019-02-05,s10,2
2019-02-05,s11,1534
2019-02-05,s12,12
2019-02-05,s13,0
2019-02-05,s14,141
2019-02-05,s15,1
2019-02-05,s16,0
2019-02-05,s17,0
2019-02-05,s19,0
2019-02-05,s20,8
2019-02-05,s21,4682
2019-02-05,s22,0
2019-02-05,s23,334
2019-02-05,s24,269
2019-02-05,s25,0
2019-02-05,s26,0
2019-02-05,s27,0
2019-02-05,s28,313
2019-02-05,s29,1530
2019-02-05,s30,852
2019-02-05,s31,0
2019-02-05,s32,0
2019-02-05,s33,1
2019-02-05,s34,0
2019-02-05,s35,1
2019-02-05,s36,126
2019-02-05,s37,44
2019-02-05,s38,0
2019-02-05,s39,3
2019-02-05,s40,0
2019-02-05,s41,0
2019-02-05,s42,58
2019-02-05,s43,7
2019-02-05,s44,0
2019-02-05,s45,17
2019-02-05,s46,0
2019-02-05,s47,0
2019-02-05,s48,0
2019-02-05,s49,344
2019-02-05,s50,2
2019-02-05,s51,0
2019-02-05,s52,0
2019-02-05,s53,0
2019-02-05,s54,0
2019-02-05,s55,274
2019-02-05,s56,359
2019-02-06,s01,0
2019-02-06,s02,0
2019-02-06,s03,0
2019-02-06,s04,0
2019-02-06,s05,26
2019-02-06,s06,930
2019-02-06,s07,3
2019-02-06,s08,0
2019-02-06,s10,2
2019-02-06,s11,1286
2019-02-06,s12,13
2019-02-06,s13,0
2019-02-06,s14,142
2019-02-06,s15,1
2019-02-06,s16,0
2019-02-06,s17,1
2019-02-06,s19,0
2019-02-06,s20,12
2019-02-06,s21,4712
2019-02-06,s22,0
2019-02-06,s23,371
2019-02-06,s24,238
2019-02-06,s25,0
2019-02-06,s26,0
2019-02-06,s27,0
2019-02-06,s28,311
2019-02-06,s29,1286
2019-02-06,s30,826
2019-02-06,s31,0
2019-02-06,s32,1
2019-02-06,s33,1
2019-02-06,s34,0
2019-02-06,s35,0
2019-02-06,s36,148
2019-02-06,s37,38
2019-02-06,s38,0
2019-02-06,s39,4
2019-02-06,s40,0
2019-02-06,s41,0
2019-02-06,s42,90
2019-02-06,s43,5
2019-02-06,s44,0
2019-02-06,s45,11
2019-02-06,s46,0
2019-02-06,s47,1
2019-02-06,s48,0
2019-02-06,s49,399
2019-02-06,s50,0
2019-02-06,s51,0
2019-02-06,s52,0
2019-02-06,s53,0
2019-02-06,s54,0
2019-02-06,s55,273
2019-02-06,s56,337
2019-02-07,s01,0
2019-02-07,s02,0
2019-02-07,s03,1
2019-02-07,s04,0
2019-02-07,s05,38
2019-02-07,s06,1003
2019-02-07,s07,1
2019-02-07,s08,0
2019-02-07,s10,1
2019-02-07,s11,2323
2019-02-07,s12,19
2019-02-07,s13,0
2019-02-07,s14,191
2019-02-07,s15,0
2019-02-07,s16,0
2019-02-07,s17,0
2019-02-07,s19,0
2019-02-07,s20,5
2019-02-07,s21,4565
2019-02-07,s22,0
2019-02-07,s23,340
2019-02-07,s24,254
2019-02-07,s25,0
2019-02-07,s26,0
2019-02-07,s27,0
2019-02-07,s28,313
2019-02-07,s29,2321
2019-02-07,s30,939
2019-02-07,s31,0
2019-02-07,s32,0
2019-02-07,s33,2
2019-02-07,s34,0
2019-02-07,s35,0
2019-02-07,s36,159
2019-02-07,s37,28
2019-02-07,s38,0
2019-02-07,s39,3
2019-02-07,s40,1
2019-02-07,s41,0
2019-02-07,s42,2498
2019-02-07,s43,4
2019-02-07,s44,0
2019-02-07,s45,12
2019-02-07,s46,0
2019-02-07,s47,0
2019-02-07,s48,0
2019-02-07,s49,331
2019-02-07,s50,1
2019-02-07,s51,0
2019-02-07,s52,0
2019-02-07,s53,0
2019-02-07,s54,0
2019-02-07,s55,245
2019-02-07,s56,318
2019-02-08,s01,0
2019-02-08,s02,0
2019-02-08,s03,0
2019-02-08,s04,0
2019-02-08,s05,48
2019-02-08,s06,1078
2019-02-08,s07,7
2019-02-08,s08,0
2019-02-08,s10,1
2019-02-08,s11,1778
2019-02-08,s12,11
2019-02-08,s13,0
2019-02-08,s14,153
2019-02-08,s15,1
2019-02-08,s16,0
2019-02-08,s17,3
2019-02-08,s19,0
2019-02-08,s20,11
2019-02-08,s21,3338
2019-02-08,s22,0
2019-02-08,s23,308
2019-02-08,s24,400
2019-02-08,s25,0
2019-02-08,s26,0
2019-02-08,s27,0
2019-02-08,s28,320
2019-02-08,s29,1779
2019-02-08,s30,711
2019-02-08,s31,0
2019-02-08,s32,1
2019-02-08,s33,2
2019-02-08,s34,0
2019-02-08,s35,0
2019-02-08,s36,116
2019-02-08,s37,41
2019-02-08,s38,0
2019-02-08,s39,6
2019-02-08,s40,0
2019-02-08,s41,0
2019-02-08,s42,1402
2019-02-08,s43,4
2019-02-08,s44,0
2019-02-08,s45,5
2019-02-08,s46,0
2019-02-08,s47,0
2019-02-08,s48,0
2019-02-08,s49,230
2019-02-08,s50,0
2019-02-08,s51,0
2019-02-08,s52,0
2019-02-08,s53,1
2019-02-08,s54,0
2019-02-08,s55,244
2019-02-08,s56,295
2019-02-09,s01,1
2019-02-09,s02,0
2019-02-09,s03,0
2019-02-09,s04,0
2019-02-09,s05,17
2019-02-09,s06,936
2019-02-09,s07,13
2019-02-09,s08,0
2019-02-09,s10,0
2019-02-09,s11,1317
2019-02-09,s12,7
2019-02-09,s13,0
2019-02-09,s14,136
2019-02-09,s15,1
2019-02-09,s16,0
2019-02-09,s17,0
2019-02-09,s19,0
2019-02-09,s20,8
2019-02-09,s21,0
2019-02-09,s22,0
2019-02-09,s23,287
2019-02-09,s24,241
2019-02-09,s25,0
2019-02-09,s26,0
2019-02-09,s27,0
2019-02-09,s28,268
2019-02-09,s29,1315
2019-02-09,s30,572
2019-02-09,s31,0
2019-02-09,s32,0
2019-02-09,s33,0
2019-02-09,s34,0
2019-02-09,s35,0
2019-02-09,s36,112
2019-02-09,s37,22
2019-02-09,s38,0
2019-02-09,s39,1
2019-02-09,s40,0
2019-02-09,s41,0
2019-02-09,s42,287
2019-02-09,s43,1
2019-02-09,s44,0
2019-02-09,s45,2
2019-02-09,s46,0
2019-02-09,s47,0
2019-02-09,s48,0
2019-02-09,s49,193
2019-02-09,s50,1
2019-02-09,s51,0
2019-02-09,s52,0
2019-02-09,s53,0
2019-02-09,s54,0
2019-02-09,s55,226
2019-02-09,s56,325
2019-02-10,s01,0
2019-02-10,s02,0
2019-02-10,s03,0
2019-02-10,s04,0
2019-02-10,s05,33
2019-02-10,s06,982
2019-02-10,s07,11
2019-02-10,s08,1
2019-02-10,s10,1
2019-02-10,s11,991
2019-02-10,s12,7
2019-02-10,s13,0
2019-02-10,s14,120
2019-02-10,s15,2
2019-02-10,s16,0
2019-02-10,s17,0
2019-02-10,s19,0
2019-02-10,s20,8
2019-02-10,s21,896
2019-02-10,s22,0
2019-02-10,s23,377
2019-02-10,s24,274
2019-02-10,s25,0
2019-02-10,s26,0
2019-02-10,s27,0
2019-02-10,s28,307
2019-02-10,s29,989
2019-02-10,s30,658
2019-02-10,s31,0
2019-02-10,s32,3
2019-02-10,s33,1
2019-02-10,s34,0
2019-02-10,s35,0
2019-02-10,s36,111
2019-02-10,s37,32
2019-02-10,s38,0
2019-02-10,s39,1
2019-02-10,s40,0
2019-02-10,s41,1
2019-02-10,s42,131
2019-02-10,s43,5
2019-02-10,s44,1
2019-02-10,s45,1
2019-02-10,s46,0
2019-02-10,s47,0
2019-02-10,s48,0
2019-02-10,s49,166
2019-02-10,s50,0
2019-02-10,s51,0
2019-02-10,s52,0
2019-02-10,s53,1
2019-02-10,s54,0
2019-02-10,s55,192
2019-02-10,s56,401
2019-02-11,s01,0
2019-02-11,s02,0
2019-02-11,s03,0
2019-02-11,s04,0
2019-02-11,s05,30
2019-02-11,s06,1364
2019-02-11,s07,7
2019-02-11,s08,1
2019-02-11,s10,5
2019-02-11,s11,1094
2019-02-11,s12,7
2019-02-11,s13,0
2019-02-11,s14,140
2019-02-11,s15,1
2019-02-11,s16,0
2019-02-11,s17,2
2019-02-11,s19,0
2019-02-11,s20,6
2019-02-11,s21,5098
2019-02-11,s22,0
2019-02-11,s23,450
2019-02-11,s24,363
2019-02-11,s25,0
2019-02-11,s26,0
2019-02-11,s27,0
2019-02-11,s28,426
2019-02-11,s29,1094
2019-02-11,s30,743
2019-02-11,s31,0
2019-02-11,s32,3
2019-02-11,s33,1
2019-02-11,s34,0
2019-02-11,s35,0
2019-02-11,s36,115
2019-02-11,s37,37
2019-02-11,s38,1
2019-02-11,s39,3
2019-02-11,s40,0
2019-02-11,s41,0
2019-02-11,s42,102
2019-02-11,s43,6
2019-02-11,s44,0
2019-02-11,s45,8
2019-02-11,s46,0
2019-02-11,s47,2
2019-02-11,s48,0
2019-02-11,s49,256
2019-02-11,s50,0
2019-02-11,s51,0
2019-02-11,s52,0
2019-02-11,s53,0
2019-02-11,s54,0
2019-02-11,s55,278
2019-02-11,s56,386
2019-02-12,s01,0
2019-02-12,s02,0
2019-02-12,s03,0
2019-02-12,s04,0
2019-02-12,s05,32
2019-02-12,s06,1244
2019-02-12,s07,17
2019-02-12,s08,0
2019-02-12,s10,1
2019-02-12,s11,1089
2019-02-12,s12,8
2019-02-12,s13,0
2019-02-12,s14,143
2019-02-12,s15,1
2019-02-12,s16,0
2019-02-12,s17,0
2019-02-12,s19,0
2019-02-12,s20,22
2019-02-12,s21,4478
2019-02-12,s22,0
2019-02-12,s23,407
2019-02-12,s24,281
2019-02-12,s25,0
2019-02-12,s26,0
2019-02-12,s27,0
2019-02-12,s28,376
2019-02-12,s29,1091
2019-02-12,s30,746
2019-02-12,s31,0
2019-02-12,s32,0
2019-02-12,s33,1
2019-02-12,s34,0
2019-02-12,s35,0
2019-02-12,s36,152
2019-02-12,s37,34
2019-02-12,s38,3
2019-02-12,s39,4
2019-02-12,s40,0
2019-02-12,s41,0
2019-02-12,s42,115
2019-02-12,s43,4
2019-02-12,s44,0
2019-02-12,s45,12
2019-02-12,s46,0
2019-02-12,s47,1
2019-02-12,s48,0
2019-02-12,s49,272
2019-02-12,s50,0
2019-02-12,s51,0
2019-02-12,s52,0
2019-02-12,s53,0
2019-02-12,s54,0
2019-02-12,s55,283
